time_stamp,wall_sn,wall_family,wall_columns,wall_rows,wall_orientation,timezone,customerlocation,wall_uid,sysenv,uptimetotal,uptime,wall_sw_version,onboarding,ntpmode,customername,disp_sn,position_col,position_row,display_temp,inputboard_temp,ambient_temp,videoboard_temp,laserDrv_temp,redLaser_temp,grnLaser1_temp,grnLaser2_temp,bluLaser_temp,fan1_speed,fan2_speed,fan3_speed,wall_state,wall_brightness,wall_ecomode,wall_colortemperature,wall_fastresponse,wall_localdimming,wall_uniformitystrength,display_connectionstate,redlevel,greenlevel,bluelevel,display_currentbrightness,display_minbrightness,display_maxbrightness,display_powermode,display_psu1_health,display_psu2_health,display_activeinput,display_inputmode,display_coolingload_temp,display_current_load,display_average_load,display_total_memory,display_used_memory,display_free_memory
2020-08-30 15:28:32.897838,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5233255,200457,2.6.0.0.1595232786,true,automatic,barco,5997095092,0,1,42,42,NONE,46,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,484,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,18,18,497,91,406
2020-08-30 15:28:53.934960,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5233255,200457,2.6.0.0.1595232786,true,automatic,barco,5997095073,0,2,40,40,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,96,460,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,84,412
2020-08-30 15:29:14.668690,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5233255,200457,2.6.0.0.1595232786,true,automatic,barco,5997095091,1,2,40,40,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,103,491,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,NONE,0,0,497,86,411
2020-08-30 15:29:34.178926,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5233255,200457,2.6.0.0.1595232786,true,automatic,barco,5997095283,0,0,43,43,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,98,474,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,89,408
2020-08-30 15:29:53.680255,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5233255,200457,2.6.0.0.1595232786,true,automatic,barco,5997095071,0,3,41,41,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,98,471,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,5,0,497,86,410
2020-08-30 15:30:14.526961,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5233255,200457,2.6.0.0.1595232786,true,automatic,barco,5997095077,1,0,40,40,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,100,482,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,84,412
2020-08-30 15:30:34.081452,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5233255,200457,2.6.0.0.1595232786,true,automatic,barco,5997095080,1,1,40,40,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,97,475,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,90,406
2020-08-30 15:30:53.758961,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5233255,200457,2.6.0.0.1595232786,true,automatic,barco,5997095090,1,3,39,39,NONE,43,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,491,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,NONE,0,0,497,86,411
2020-08-30 15:31:27.621577,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,6041768,56878,2.6.0.0.1598649385,INVALID_REQ,automatic,barco,5997095265,0,1,49,49,NONE,60,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,on,80,0,9300,0,0,0,connected,NONE,NONE,NONE,478,99,479,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,2,0,497,75,421
2020-08-30 15:31:47.679116,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,6041768,56878,2.6.0.0.1598649385,INVALID_REQ,automatic,barco,5997095082,0,2,48,48,NONE,60,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,on,80,0,9300,0,0,0,connected,NONE,NONE,NONE,458,96,461,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,77,420
2020-08-30 15:32:07.369870,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,6041768,56878,2.6.0.0.1598649385,INVALID_REQ,automatic,barco,5997095076,0,0,45,45,NONE,53,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,on,80,0,9300,0,0,0,connected,NONE,NONE,NONE,453,94,456,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,75,422
2020-08-30 15:32:30.395485,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,6041768,56878,2.6.0.0.1598649385,INVALID_REQ,automatic,barco,5997095079,0,3,45,45,NONE,57,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,on,80,0,9300,0,0,0,connected,NONE,NONE,NONE,480,99,483,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,74,423
2020-08-30 15:48:36.812709,6820730038,RPCVW,1,1,landscape,America/Danmarkshavn,"Noida,India",GBCM-e302964d011451d4-0001,gbcm,3114270,190578,2.6.0.0.1597291757,true,automatic,,6820816494,0,0,39,39,32,NONE,53,25,42,NA,40,1795,NA,1791,on,81,0,9300,0,1,0,connected,0.7003663003663,0.903540903540904,0.632478632478632,545,181,627,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,53,0,0,497,111,386
2020-08-30 15:49:23.633126,9430766240,RPCVW,1,1,landscape,Asia/Kolkata,"noida,India",GBCM-eacb46490e0349d4-0001,gbcm,18046434,178231,2.6.0.0.1595390073,true,automatic,barco,9810061422,0,0,36,36,29,NONE,50,24,42,NA,40,1791,NA,1769,on,74,0,6500,0,0,0,connected,0.7003663003663,0.903540903540904,0.632478632478632,253,30,288,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,47,7,10,497,75,421
2020-08-30 15:50:11.172794,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11146465,187393,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820888693,0,0,42,42,34,NONE,51,25,44,NA,43,1799,NA,1782,on,54,0,9300,0,1,0,connected,0.7003663003663,0.903540903540904,0.632478632478632,335,49,573,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,48,0,0,497,107,389
2020-08-30 15:50:43.331022,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11146465,187393,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820834561,1,0,43,43,33,NONE,55,25,46,NA,43,1669,NA,1820,on,54,0,9300,0,1,0,connected,0.7003663003663,0.903540903540904,0.632478632478632,331,147,495,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,65,0,0,497,113,383
2020-08-30 15:51:15.336708,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11146465,187393,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820816497,0,1,41,41,32,NONE,54,25,54,NA,40,1792,NA,1790,on,54,0,9300,0,1,0,connected,0.7003663003663,0.903540903540904,0.632478632478632,335,145,605,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,56,0,0,497,110,386
2020-08-30 15:51:47.426960,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11146465,187393,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820816498,1,1,39,39,32,NONE,53,24,41,NA,41,1788,NA,1785,on,54,0,9300,0,1,0,connected,0.7003663003663,0.903540903540904,0.632478632478632,333,160,571,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,82,14,10,497,107,390
2020-08-30 15:52:34.280359,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5234696,201898,2.6.0.0.1595232786,true,automatic,barco,5997095092,0,1,42,42,NONE,46,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,484,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,18,18,497,91,406
2020-08-30 15:52:54.612629,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5234696,201898,2.6.0.0.1595232786,true,automatic,barco,5997095073,0,2,40,40,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,96,460,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,84,412
2020-08-30 15:53:14.470960,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5234696,201898,2.6.0.0.1595232786,true,automatic,barco,5997095091,1,2,40,40,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,103,491,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,NONE,0,0,497,87,410
2020-08-30 15:53:37.890076,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5234696,201898,2.6.0.0.1595232786,true,automatic,barco,5997095283,0,0,43,43,NONE,46,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,98,474,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,1,0,497,89,407
2020-08-30 15:53:58.857554,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5234696,201898,2.6.0.0.1595232786,true,automatic,barco,5997095071,0,3,41,41,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,98,471,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,1,0,497,86,410
2020-08-30 15:54:18.702962,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5234696,201898,2.6.0.0.1595232786,true,automatic,barco,5997095077,1,0,40,40,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,100,482,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,84,412
2020-08-30 15:54:38.278957,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5234696,201898,2.6.0.0.1595232786,true,automatic,barco,5997095080,1,1,40,40,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,97,475,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,90,406
2020-08-30 15:54:57.834961,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5234696,201898,2.6.0.0.1595232786,true,automatic,barco,5997095090,1,3,40,40,NONE,43,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,491,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,NONE,0,0,497,86,410
2020-08-30 15:55:32.179194,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,6043212,58323,2.6.0.0.1598649385,INVALID_REQ,automatic,barco,5997095265,0,1,48,48,NONE,60,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,on,80,0,9300,0,0,0,connected,NONE,NONE,NONE,352,99,479,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,76,421
2020-08-30 15:55:51.706959,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,6043212,58323,2.6.0.0.1598649385,INVALID_REQ,automatic,barco,5997095082,0,2,48,48,NONE,59,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,on,80,0,9300,0,0,0,connected,NONE,NONE,NONE,337,96,461,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,1,0,497,77,419
2020-08-30 15:56:11.261692,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,6043212,58323,2.6.0.0.1598649385,INVALID_REQ,automatic,barco,5997095076,0,0,45,45,NONE,53,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,on,80,0,9300,0,0,0,connected,NONE,NONE,NONE,335,94,456,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,1,0,497,76,421
2020-08-30 15:56:30.763988,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,6043212,58323,2.6.0.0.1598649385,INVALID_REQ,automatic,barco,5997095079,0,3,45,45,NONE,57,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,on,80,0,9300,0,0,0,connected,NONE,NONE,NONE,355,99,483,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,1,0,497,74,423
2020-08-30 16:15:20.783739,6820730038,RPCVW,1,1,landscape,America/Danmarkshavn,"Noida,India",GBCM-e302964d011451d4-0001,gbcm,3115874,192182,2.6.0.0.1597291757,true,automatic,,6820816494,0,0,39,39,32,NONE,53,24,42,NA,39,1795,NA,1791,on,81,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,545,181,627,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,50,0,0,497,111,386
2020-08-30 16:16:07.470846,9430766240,RPCVW,1,1,landscape,Asia/Kolkata,"noida,India",GBCM-eacb46490e0349d4-0001,gbcm,18048037,179834,2.6.0.0.1595390073,true,automatic,barco,9810061422,0,0,36,36,29,NONE,50,25,42,NA,39,1791,NA,1769,on,74,0,6500,0,0,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,253,30,288,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,43,7,10,497,75,421
2020-08-30 16:16:54.845731,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11148069,188996,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820888693,0,0,42,42,34,NONE,51,25,44,NA,42,1799,NA,1782,on,54,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,335,49,573,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,43,2,0,497,107,389
2020-08-30 16:17:26.826964,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11148069,188996,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820834561,1,0,43,43,33,NONE,54,25,46,NA,43,1669,NA,1820,on,54,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,331,147,495,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,62,7,1,497,113,383
2020-08-30 16:17:58.730908,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11148069,188996,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820816497,0,1,41,41,32,NONE,54,25,54,NA,39,1792,NA,1790,on,54,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,335,145,605,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,53,1,0,497,110,386
2020-08-30 16:18:30.718189,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11148069,188996,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820816498,1,1,39,39,32,NONE,53,25,41,NA,41,1788,NA,1785,on,54,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,333,160,571,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,77,15,10,497,107,390
2020-08-30 16:19:17.346150,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5236299,203501,2.6.0.0.1595232786,true,automatic,barco,5997095092,0,1,42,42,NONE,46,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,484,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,23,18,497,91,406
2020-08-30 16:19:37.906961,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5236299,203501,2.6.0.0.1595232786,true,automatic,barco,5997095073,0,2,40,40,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,96,460,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,84,412
2020-08-30 16:19:57.386963,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5236299,203501,2.6.0.0.1595232786,true,automatic,barco,5997095091,1,2,40,40,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,103,491,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,NONE,0,0,497,87,410
2020-08-30 16:20:16.894960,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5236299,203501,2.6.0.0.1595232786,true,automatic,barco,5997095283,0,0,43,43,NONE,46,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,98,474,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,1,0,497,89,407
2020-08-30 16:20:36.446960,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5236299,203501,2.6.0.0.1595232786,true,automatic,barco,5997095071,0,3,41,41,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,98,471,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,5,0,497,86,410
2020-08-30 16:20:55.974929,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5236299,203501,2.6.0.0.1595232786,true,automatic,barco,5997095077,1,0,40,40,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,100,482,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,84,412
2020-08-30 16:21:15.462960,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5236299,203501,2.6.0.0.1595232786,true,automatic,barco,5997095080,1,1,40,40,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,97,475,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,90,406
2020-08-30 16:21:34.984551,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5236299,203501,2.6.0.0.1595232786,true,automatic,barco,5997095090,1,3,40,40,NONE,43,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,491,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,NONE,0,0,497,87,410
2020-08-30 16:22:08.907050,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,6044809,59919,2.6.0.0.1598649385,INVALID_REQ,automatic,barco,5997095265,0,1,48,48,NONE,57,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,on,80,0,9300,0,0,0,connected,NONE,NONE,NONE,352,99,479,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,76,420
2020-08-30 16:22:28.370959,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,6044809,59919,2.6.0.0.1598649385,INVALID_REQ,automatic,barco,5997095082,0,2,47,47,NONE,57,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,on,80,0,9300,0,0,0,connected,NONE,NONE,NONE,337,96,461,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,77,419
2020-08-30 16:22:47.882958,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,6044809,59919,2.6.0.0.1598649385,INVALID_REQ,automatic,barco,5997095076,0,0,45,45,NONE,52,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,on,80,0,9300,0,0,0,connected,NONE,NONE,NONE,335,94,456,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,76,421
2020-08-30 16:23:09.210962,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,6044809,59919,2.6.0.0.1598649385,INVALID_REQ,automatic,barco,5997095079,0,3,45,45,NONE,54,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,on,80,0,9300,0,0,0,connected,NONE,NONE,NONE,355,99,483,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,74,423
2020-08-30 16:38:43.366246,6820730038,RPCVW,1,1,landscape,America/Danmarkshavn,"Noida,India",GBCM-e302964d011451d4-0001,gbcm,3117276,193585,2.6.0.0.1597291757,true,automatic,,6820816494,0,0,39,39,32,NONE,52,25,42,NA,39,1795,NA,1791,on,81,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,545,181,627,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,51,0,0,497,111,386
2020-08-30 16:39:29.932708,9430766240,RPCVW,1,1,landscape,Asia/Kolkata,"noida,India",GBCM-eacb46490e0349d4-0001,gbcm,18049440,181237,2.6.0.0.1595390073,true,automatic,barco,9810061422,0,0,36,36,29,NONE,49,25,42,NA,38,1791,NA,1769,on,74,0,6500,0,0,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,253,30,288,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,42,17,14,497,75,421
2020-08-30 16:40:17.234297,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11149471,190399,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820888693,0,0,42,42,34,NONE,51,25,44,NA,41,1799,NA,1782,on,54,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,335,49,573,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,44,0,0,497,107,389
2020-08-30 16:40:49.230961,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11149471,190399,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820834561,1,0,43,43,34,NONE,54,25,46,NA,43,1669,NA,1820,on,54,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,331,147,495,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,62,0,0,497,113,383
2020-08-30 16:41:21.230886,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11149471,190399,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820816497,0,1,41,41,32,NONE,53,24,54,NA,39,1792,NA,1790,on,54,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,335,145,605,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,53,0,0,497,110,386
2020-08-30 16:41:53.146959,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11149471,190399,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820816498,1,1,39,39,32,NONE,52,25,41,NA,41,1788,NA,1785,on,54,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,333,160,571,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,78,10,9,497,107,390
2020-08-30 16:42:39.719253,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5237702,204904,2.6.0.0.1595232786,true,automatic,barco,5997095092,0,1,42,42,NONE,46,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,484,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,15,17,497,91,406
